Length,Mass,SASAmiller,NetCh,NCD,fFatty,fPos,fNeg,Species,Taxid,SeqNum,fCharged,NCD1000,MWkDa,I,L,V,A,G,P,F,M,W,Y,H,T,S,N,Q,D,E,K,R,C,X,U,kingdom,phylum,class,order,family,genus,species,GC,AssemblyID
281.17014446227927,31303.95264847512,11585.003516210503,-7.584269662921348,-0.000546291428141,0.2868327645041951,0.1173512719230566,0.1400239477383124,Methanothermobacter thermautotrophicus str. Delta H,187420,1869,0.257375219661369,-0.5462914281410001,31.303952648475118,0.0792809307871701,0.0941779021653748,0.0769581700735184,0.071423966201806,0.0786083013864439,0.0420621816717685,0.0364157614781316,0.0326449849543291,0.008437161645306,0.031404813316447,0.0188330214971538,0.0481216869852114,0.0603367278217312,0.0318915989572021,0.0185411333279261,0.0580956079837243,0.0819283397545882,0.049153437867993,0.0681978340550635,0.0134864380691104,0.0,0.0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter,Methanothermobacter thermautotrophicus,49.5,GCA_000008645
275.3909430826755,30905.474034067305,11492.855379972238,-3.1944329040299126,-0.0001953329669599,0.3019389710743727,0.1322568289784776,0.1396815222762348,Archaeoglobus fulgidus DSM 4304,224325,2407,0.2719383512547124,-0.1953329669599,30.905474034067304,0.0729552870080215,0.0964096724979581,0.0866998855107872,0.0755419521844247,0.0703402467430206,0.0368089129804193,0.0458741260576061,0.0279548306086233,0.0101453481605376,0.0353247981196016,0.0147133468691483,0.0397769091827837,0.0544177366225362,0.0308023566256085,0.0174079127960534,0.0481559244433683,0.0915255978328666,0.0726197152795538,0.0596371136989239,0.0128883267781572,0.0,0.0,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,Archaeoglobus fulgidus,48.6,GCA_000008665
301.68125,32928.4416796875,11936.81990089462,-21.61796875,-0.001658642197404,0.2547183252077388,0.0826979299694403,0.1556239367261267,Haloquadratum walsbyi DSM 16790,362976,2560,0.238321866695567,-1.658642197404,32.9284416796875,0.0625199645148488,0.0826872854331239,0.0779049336398172,0.0920559112158809,0.0723203014408546,0.0428267002307297,0.0316061416199489,0.0202748591266734,0.0101872694953572,0.0270730189735035,0.0215851958161696,0.0767510377866446,0.0674299032919129,0.0330133175321696,0.0341390594574844,0.0781537295001684,0.0774702072259581,0.0244599208134579,0.0582380091559823,0.0093032337293136,0.0,0.0,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi,47.8971,GCA_000009185
276.7489158716392,31130.137727666952,11526.391501723809,-2.348222029488292,-0.0001441668878562,0.3042962920381191,0.1329058976520419,0.1383943854187969,Thermococcus kodakarensis KOD1,69014,2306,0.27130028307083875,-0.1441668878562,31.130137727666952,0.0703772097678657,0.107413065957348,0.0839154405635791,0.0731110806604486,0.0742687042296118,0.0421132009419422,0.0425905757493264,0.0250042081623804,0.0126561258082401,0.0364391486207426,0.0154121835648563,0.0436607185474665,0.0485393463305877,0.0298707542349941,0.0172896244281183,0.046045925750184,0.092348459668613,0.0717792617285559,0.0611266359234859,0.0060383293616529,0.0,0.0,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,Thermococcus kodakarensis,52.0,GCA_000009965
284.81624500665777,31452.283455392808,11652.9512388577,-1.7153794940079894,-8.60528476804211e-05,0.2767370885849761,0.1176925422512681,0.1204349378729543,Methanocella paludicola SANAE,304371,3004,0.2381274801242224,-0.08605284768042111,31.45228345539281,0.0707539584876082,0.0912871607386347,0.0772171794385411,0.0843805159497059,0.0796232281655482,0.0439426714933034,0.0374787899201917,0.0333819886355542,0.0095928235266637,0.0352547092541315,0.0172750458725295,0.050554061671404,0.0587765388631102,0.0344683932501626,0.0235785401743561,0.0567810360319511,0.0636539018410031,0.0647441909416712,0.0529483513095969,0.0143069144343322,0.0,0.0,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,Methanocella paludicola,54.9,GCA_000011005
283.8252358490566,30863.847405660377,11417.403020251051,-23.51108490566038,-0.001861393741823,0.2517417457167762,0.0825329067545076,0.1645181823811248,Haloarcula marismortui ATCC 43049,272569,4240,0.2470510891356324,-1.861393741823,30.863847405660376,0.0431553729948673,0.0893515033259472,0.0869702744323423,0.1027767582672588,0.0802464930587977,0.0455102886439921,0.0322645949636191,0.0206612153702057,0.0116541316875461,0.0268654344582779,0.0204855278698844,0.0685612581632358,0.0596782824115312,0.0246530384135642,0.0311607573891703,0.0826367628441113,0.0818814195370135,0.0205291359010297,0.062003770853478,0.0089539794141263,0.0,0.0,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula marismortui,61.1403,GCA_000011085
290.3349863625093,31546.91708405653,11654.317210273855,-24.67790726506323,-0.0019428985044464,0.2534335617186569,0.0812483791002723,0.1659705578989135,Haloarcula marismortui ATCC 43049,272569,4033,0.2472189369991858,-1.9428985044464,31.54691708405653,0.0435854646569152,0.0896264786541659,0.0879973022928237,0.1044935304183563,0.0810651670093736,0.0451091469325979,0.0322243161147521,0.0195852983858528,0.0114141045997878,0.0268145673206901,0.0201514960281853,0.0682654913454348,0.0588335842355779,0.024452830576887,0.0308817691535691,0.0834535109967739,0.0825170469021396,0.0203161717439829,0.0609322073562894,0.0082805152758446,0.0,0.0,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula marismortui,61.1962,GCA_005310945
275.8592916060165,31169.962590975258,11577.496716384918,1.7714701601164484,0.0002494164751242,0.3159481298466271,0.1298926139332577,0.1167265726335061,Pyrococcus horikoshii OT3,70601,2061,0.2466191865667638,0.24941647512419998,31.169962590975256,0.0888391316902145,0.1064206055672566,0.0725093963946505,0.0626080085278262,0.0665371741840038,0.0473635978849655,0.0481789961945056,0.0253564273182834,0.0112454786161801,0.0366226251603905,0.0150303022029111,0.0466606125088658,0.0673655560853056,0.0349808309138038,0.0157234233674031,0.039201810568269,0.0775247620652373,0.0753115499554274,0.0545810639778305,0.0079386468166695,0.0,0.0,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,Pyrococcus horikoshii,41.9,GCA_000011105
289.4582352941176,31782.745529411764,11741.05614352297,-0.3776470588235294,6.943717430592383e-05,0.289729499231899,0.1256210478261645,0.1204619302224968,Aeropyrum pernix K1,272557,1700,0.2460829780486613,0.06943717430592383,31.782745529411763,0.0575343234959028,0.1105817314138676,0.0931012137508788,0.0956748294363352,0.0880295020217279,0.0493723232064569,0.02851223057125,0.0234332130342601,0.0125930734506221,0.0346071007030026,0.0148884747625527,0.0403354931823606,0.0615562468754377,0.0187901816070692,0.0164291858929128,0.042338312995659,0.0781236172268378,0.0440650970688634,0.0815559507573012,0.0084778985467013,0.0,0.0,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Aeropyrum,Aeropyrum pernix,56.3,GCA_000011125
297.08256880733944,33386.71480996068,12165.099889876012,-0.7804718217562254,7.208020206005662e-06,0.2976286086061555,0.1225106596864567,0.1207194805920096,Thermoplasma volcanium GSS1,273116,1526,0.2432301402784663,0.007208020206005662,33.38671480996068,0.0939635632983695,0.086645725315178,0.0713365228213497,0.0614686358029039,0.06714589677253,0.0356379882359415,0.0456827971712587,0.0296630316338587,0.0079461290766791,0.046115335236525,0.0155443829334937,0.0466703775543268,0.0729502664999318,0.0471603476236065,0.0209614433135461,0.0550861985452314,0.0656332820467781,0.0739966411193051,0.0485140185671514,0.0078774164320345,0.0,0.0,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Thermoplasmataceae,Thermoplasma,Thermoplasma volcanium,39.9,GCA_000011185
269.72265625,30569.162784090902,11406.128656868368,1.12890625,0.0001518873309819,0.319443795386184,0.1309079999990728,0.1226448514486502,Sulfurisphaera tokodaii str. 7,273063,2816,0.253552851447723,0.1518873309819,30.569162784090903,0.1006074082084184,0.103436667958773,0.0718767092504806,0.0529647123018778,0.0599972905557161,0.035784686937902,0.043523009968512,0.02264387150117,0.0098123189968222,0.0481583567969224,0.0128761290745461,0.044927340940928,0.0634176174296459,0.0478211556226105,0.020647653835131,0.0470966847026133,0.075548166746037,0.086772334534091,0.0441356654649821,0.0079522191728205,0.0,0.0,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfurisphaera,Sulfurisphaera tokodaii,32.8,GCA_000011205
284.972706155633,31944.254645760742,11824.099662215263,-5.087108013937282,-0.0003281501110032,0.2995676953203399,0.1234986264534857,0.1365885259600258,Methanococcus maripaludis S2,267377,1722,0.2600871524135115,-0.3281501110032,31.944254645760743,0.0953477424699226,0.0911267811420035,0.0709499226503387,0.0572834167122144,0.066062038624786,0.033011424626358,0.0421432490580756,0.0277246726321003,0.0062366725519374,0.0374910331292025,0.0148241337154472,0.0479963709813607,0.0611491276185291,0.0552818003848758,0.0185909682159456,0.0544427614171886,0.0821457645428374,0.0920331530010421,0.0314654734524438,0.0146649725653119,0.0,2.8520508079157256e-05,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,Methanococcus maripaludis,33.1,GCA_000011585
284.3414304993252,32049.33189383716,11832.600784237113,1.0539811066126856,0.000139419445174,0.3147679380191319,0.1285211126256402,0.1211610481198509,Sulfolobus acidocaldarius DSM 639,330779,2223,0.2496821607454911,0.13941944517399998,32.04933189383716,0.0922765908928102,0.1026356918344058,0.0784038497400461,0.0530060945723575,0.0640761102094349,0.0363630758329547,0.0414518055518696,0.0233851971238657,0.0093547104445418,0.0450167591955414,0.0125620792307972,0.0467674479666576,0.0679145712755936,0.0471660402309267,0.0224830068451376,0.0489502062545438,0.0722108418653072,0.0807855082500983,0.047735604375542,0.0074548083075679,0.0,0.0,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,Sulfolobus acidocaldarius,36.7,GCA_000012285
321.9850065189048,36221.834876140805,12741.609125601217,-5.458930899608866,-0.0003911074372858,0.290426784895638,0.1171249634265488,0.1334774117112107,Methanosphaera stadtmanae DSM 3091,339860,1534,0.2506023751377595,-0.3911074372858,36.221834876140804,0.1040348878953807,0.0866149852342687,0.0629227658510123,0.0515247559077269,0.0576546418565664,0.0323579055342165,0.0368541459149766,0.0248357224691956,0.0055620134429157,0.0421152729249036,0.0177445730494878,0.0597714857934551,0.0602885135265785,0.067227053793666,0.0261005162121786,0.0613970974928929,0.072080314218318,0.0848246666194263,0.0323002968071225,0.0137883854557112,0.0,0.0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae,27.6,GCA_000012545
323.062758840395,35997.490888818094,12780.202544773383,-7.438674737177445,-0.0004735473413877,0.2844974039835668,0.1054900447736648,0.1248639063587429,Methanospirillum hungatei JF-1,323259,3139,0.2303539511324077,-0.4735473413877,35.99749088881809,0.0870877444219731,0.0916404519222843,0.0660362177850945,0.0690190145216916,0.0727179758518701,0.045610211134706,0.039732989854215,0.0286153339340246,0.0101512120259422,0.033579399441623,0.0225354459932107,0.0557252053212822,0.0657588166792664,0.0349008178698025,0.0309926280793457,0.0562495857979836,0.0686143205607596,0.0524480122086099,0.0530420325650552,0.0155425840312605,0.0,0.0,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,Methanospirillum hungatei,45.1,GCA_000013445
302.59507042253523,33704.465669014084,12251.958756605456,-9.154049295774648,-0.0006243252526841,0.2894360657370383,0.1091160360255003,0.1347915052877821,Methanococcoides burtonii DSM 6242,259564,2272,0.2439075413132824,-0.6243252526841,33.704465669014084,0.0858423813126069,0.0896295722396127,0.0737051061338063,0.0666976733442108,0.0702474628650226,0.035169448671025,0.0402590060510125,0.031867321080557,0.0086394529815621,0.0333036173108779,0.0194358610772008,0.053354822266921,0.0654820269604529,0.044790809776664,0.0241372291248727,0.0615997688957883,0.0731917363919938,0.0667252567690666,0.0423907792564338,0.0135297818950503,8.855952617111118e-07,0.0,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides burtonii,40.8,GCA_000013725
302.78596698113205,33567.10477594339,12205.08651261582,-4.911556603773585,-0.0003075476875142,0.2808331984235216,0.1193537031482458,0.1314199575039967,Methanothrix thermoacetophila PT,349307,1696,0.2507736606522425,-0.30754768751420003,33.56710477594339,0.0739513388736787,0.0952918746197169,0.0790709288457143,0.0822075294664106,0.0782859350170076,0.0436749550716784,0.0325190560844114,0.0328388824977063,0.010106171526935,0.0298247577302265,0.0183698413227872,0.0436122426852235,0.0656547606374211,0.0277550764559448,0.0211637579364555,0.0569298664036467,0.0744900911003502,0.042719111631414,0.076634591516832,0.0148992305764387,0.0,0.0,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanotrichaceae,Methanothrix,Methanothrix thermoacetophila,53.5,GCA_000014945
280.772784019975,31111.50898876404,11572.899280335829,1.2602996254681649,0.000149714568919,0.2928167807108959,0.1285727778690525,0.1209099696095973,Hyperthermus butylicus DSM 5456,415426,1602,0.2494827474786498,0.149714568919,31.11150898876404,0.062143018501533,0.1115788987179027,0.0933617825269742,0.0979309867723462,0.07499464838533,0.0491412988335097,0.025733080964486,0.0219832456185341,0.0115546642416885,0.0382057847027823,0.0176089409849497,0.0425789891821078,0.0523929952882525,0.0207054106330415,0.0202442156181353,0.0411222853421215,0.0797876842674758,0.04698399660168,0.0815887812673726,0.0103592915497759,0.0,0.0,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Hyperthermus,Hyperthermus butylicus,53.7,GCA_000015145
267.44135490394336,29822.12123356926,11214.25698922007,2.9903943377148634,0.000311876030687,0.3040536779783466,0.1309244638384806,0.1153409231756655,Pyrobaculum islandicum DSM 4184,384616,1978,0.2462653870141461,0.31187603068700004,29.822121233569263,0.0671507137591562,0.1073680087814575,0.0950204619026313,0.0890118433093518,0.0723460089983941,0.0483142854215748,0.0345144935351018,0.0208350720713549,0.0130212576266206,0.0415357016946929,0.0152142390294159,0.0462609469755179,0.0469017090843391,0.0242270925152099,0.0213678543048044,0.0433938672737623,0.071947055901903,0.0600214058037745,0.0709030580347061,0.0106449239762305,0.0,0.0,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum islandicum,49.6,GCA_000015205
290.0325159914712,32090.193816631127,11839.599498809068,0.8789978678038379,0.0001014834875949,0.3019169661570655,0.1287093012307588,0.1236779047151714,Thermofilum pendens Hrk 5,368408,1876,0.2523872059459302,0.10148348759489999,32.09019381663113,0.0460055364013227,0.1164346364415453,0.1035020704935408,0.09175946976853,0.0780148011611246,0.0454917963242745,0.0359747228206568,0.0192330731073696,0.0116058031772555,0.0367900336024207,0.0136191152951502,0.0393328493005192,0.061926238181449,0.0211787331552131,0.017991753198795,0.040447685952393,0.0832302187627786,0.0528835254907786,0.0758257757399804,0.0087521616249026,0.0,0.0,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermofilaceae,Thermofilum,Thermofilum pendens,57.6792,GCA_000015225
300.4709603220241,33088.413283496266,12131.307519533522,-6.139735480161012,-0.0004210627516914,0.2835806284073799,0.1052701693529077,0.1223306463235871,Methanocorpusculum labreanum Z,410358,1739,0.22760081567649482,-0.42106275169139995,33.088413283496266,0.0768735678533958,0.0919515840825318,0.0755735814164946,0.0849155591334228,0.0767299061712871,0.0436041757418737,0.0391818950549573,0.0294938461254134,0.0090052915325206,0.0332321085997933,0.018181017855167,0.058643014826776,0.0587364837589568,0.034476330413788,0.025264284011901,0.0541482029776202,0.068182443345967,0.0572602780387016,0.048009891314206,0.0165365377452251,0.0,0.0,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,Methanocorpusculum labreanum,50.0,GCA_000015765
281.8315495579339,31108.5721265705,11546.88726102814,1.9264774313634248,0.0002127400947818,0.2991789544616204,0.1248996461499565,0.1141923277659175,Pyrobaculum calidifontis JCM 11548,410359,2149,0.239091973915874,0.2127400947818,31.1085721265705,0.0494992401558714,0.109312963728537,0.1060568787143093,0.1064571230371313,0.0768711226206242,0.050045168169422,0.0343098718629025,0.0198705310913205,0.0137848286944811,0.0400211842180756,0.0156853483815083,0.0416861135670844,0.0454024572142945,0.0204363392902635,0.0207244271255624,0.0421339023483397,0.0720584254175779,0.0543857589405286,0.0705138872094277,0.0107444282127374,0.0,0.0,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum calidifontis,57.2,GCA_000015805
289.1293692245882,31678.403615910003,11692.470723292434,-7.325431900361591,-0.0005205443616404,0.2751587133259853,0.1077165820857089,0.1291571215215252,Methanoculleus marisnigri JR1,368407,2489,0.2368737036072341,-0.5205443616404,31.678403615910003,0.0617668331739882,0.0939073290314368,0.0838221800899215,0.1001200361498553,0.0843998565090808,0.0495637635881783,0.0356623710306389,0.0257888790704809,0.0100277481821448,0.0297253477465697,0.0195909692864481,0.0541150389341736,0.0502746665032514,0.0262531936919805,0.0234479044895115,0.0560384904787385,0.0731186310427869,0.0354444791737626,0.0722721029119464,0.0146443662801758,1.5812634929563787e-05,0.0,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus marisnigri,62.1,GCA_000015825
289.6949044585987,32936.8952866242,12049.3197985608,4.15859872611465,0.0003911207951661,0.3162707557771892,0.1363615839965091,0.1170748007681932,Staphylothermus marinus F1,399550,1570,0.2534363847647023,0.39112079516610004,32.93689528662421,0.1053562868689045,0.1040358532130353,0.0722503771393977,0.0566832352180965,0.0630019711380974,0.0425907966255762,0.0346282385558518,0.023721708022257,0.0110166826725921,0.0500280128998687,0.0170705919186175,0.0455427672458038,0.0553978649177794,0.0405987080445295,0.0169006625831863,0.0458180606906966,0.0712567400774968,0.079384393650375,0.0569771903461341,0.0077398581717036,0.0,0.0,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Staphylothermus,Staphylothermus marinus,35.7,GCA_000015945
282.19264544456644,31730.83743139407,11732.91237801735,-4.958836443468716,-0.0003103926144101,0.2993034766447945,0.1257074549141751,0.1378090162142483,Methanococcus maripaludis C5,402880,1822,0.26351647112842336,-0.31039261441009997,31.730837431394068,0.0953329383757162,0.0917021337592864,0.0693091858985519,0.05552746489186,0.06487607569378,0.0322438948641925,0.0429592186112399,0.0279503191762731,0.0062591423718188,0.0383771338490866,0.015061799085547,0.0480056921621809,0.0608285532346904,0.0552762994870904,0.0185986244269589,0.0547161061062341,0.0830929101080142,0.0934574716091624,0.032249983305013,0.0141478833639104,0.0,2.7169619392630817e-05,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,Methanococcus maripaludis,32.9731,GCA_000016125
265.9691035683203,29449.18250652741,11090.427668672002,1.8872932985204525,0.0002121319208173,0.2983900108882905,0.1259481274601957,0.1152097969281687,Pyrobaculum arsenaticum DSM 13514,340102,2298,0.24115792438836442,0.21213192081729998,29.44918250652741,0.0563406927133282,0.1080873148612824,0.0995056443299863,0.1002416437132987,0.0752901065320439,0.0489534973281442,0.0344563589836934,0.0213910401053823,0.0138286404022993,0.0407780217489947,0.0154101445795888,0.0427405435450337,0.0477905314543863,0.0223605683066021,0.0210117058133399,0.043248017947674,0.0719617789804949,0.056588991151286,0.0693591363089098,0.0106556211942308,0.0,0.0,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum arsenaticum,55.1,GCA_000016385
