Length,Mass,SASAmiller,NetCh,NCD,fFatty,fPos,fNeg,Species,Taxid,SeqNum,fCharged,NCD1000,MWkDa,I,L,V,A,G,P,F,M,W,Y,H,T,S,N,Q,D,E,K,R,C,X,U,kingdom,phylum,class,order,family,genus,species,GC,AssemblyID
648.989708141321,73760.7040092166,20864.782535262013,5.770660522273426,0.0003364297481457,0.2464138885647858,0.142778060592062,0.127500255086671,Plasmodium vivax,5855,6510,0.270278315678733,0.3364297481457,73.7607040092166,0.0636618647565609,0.0862525314807985,0.0507053626701213,0.0474454480465155,0.0566820208316425,0.0348593142526423,0.045794129657305,0.0215943737163779,0.0072535440177472,0.0462839359913121,0.0244614148329334,0.0445263888171616,0.0759879179171995,0.0724033400509774,0.0314465804491223,0.0544950407617887,0.0730052143248823,0.0966400766675856,0.0461379839244763,0.0202688106048102,9.470622803846138e-05,0.0,Eukaryota,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Plasmodium,Plasmodium vivax,39.6451,GCA_900093555
365.98707117255503,40558.95803571428,13503.217688614235,-0.6577700972862264,0.0001605099401796,0.2549293720569183,0.1166219167262766,0.1053373812447305,Physcomitrium patens,3218,31248,0.2219592979710071,0.1605099401796,40.55895803571428,0.0497804383491195,0.096884182586331,0.0676329420577332,0.0738167494401313,0.065797755322705,0.0496418441276308,0.0406318090637269,0.027091686343432,0.0140258588846973,0.0268387764627075,0.0262371330964205,0.0528502432801941,0.086479829320672,0.0395435607027233,0.038399856747219,0.0471405413172,0.058196839927527,0.0559158459176811,0.0607060708085914,0.0223832031223227,4.83312120116898e-06,0.0,Eukaryota,Streptophyta,Bryopsida,Funariales,Funariaceae,Physcomitrella,Physcomitrella patens,33.8892,GCA_000002425
441.6171917436176,48996.27281368821,14958.30722333326,-2.7102118413905485,5.7230563202976144e-05,0.2569644678815529,0.1107542124377331,0.1036716653158847,Giardia intestinalis,5741,7364,0.21442587775361782,0.05723056320297614,48.99627281368821,0.0543726713786178,0.1031534102675846,0.0657149816103204,0.0794480665550299,0.0582004417699603,0.0497409214875188,0.03372340462503,0.0269425767074825,0.0091268134212024,0.0297756094071109,0.0276657480881024,0.0592415599766934,0.0855716261229585,0.0363336713540465,0.0374830618510948,0.0496835555891235,0.0539881097267614,0.048141665953611,0.0626125464841222,0.029079557623628,0.0,0.0,Eukaryota,Fornicata,,Diplomonadida,Hexamitidae,Giardia,Giardia intestinalis,49.7345,GCA_000002435
591.0781037497571,65634.64575480863,19204.02591179603,-4.540897610258403,-0.0001108606379804,0.2527472583955364,0.109815673348758,0.1122579265276038,Giardia intestinalis,5741,5147,0.2220735998763618,-0.1108606379804,65.63464575480863,0.0553730467442944,0.1011158334193487,0.0621687998041006,0.0810628220886564,0.0567775332635395,0.0480079899830043,0.0340895784277928,0.0240575466012599,0.0078478999358563,0.0321659720931637,0.0245409278146079,0.0613884057503006,0.0864835847651385,0.0383985224921723,0.0387990700547678,0.0530972890218807,0.0591606375057231,0.052276129234337,0.057539544114421,0.0256443229498161,4.543935817734654e-06,0.0,Eukaryota,Fornicata,,Diplomonadida,Hexamitidae,Giardia,Giardia intestinalis,49.0,GCA_000498715
540.0332896031485,59657.90628074779,17870.167674962046,-4.655132830436209,-0.0001259021078995,0.2426651721556978,0.1069189646404169,0.1097498991615499,Giardia intestinalis,5741,6098,0.21666886380196682,-0.1259021078995,59.65790628074779,0.0550586280145772,0.0954229027309182,0.0599966154504729,0.0837373800925841,0.060490817648352,0.0469582970054701,0.0321870259597301,0.0231328820245042,0.0075125660126637,0.032256437525926,0.0235704280051719,0.0667665077561727,0.0868632019445689,0.0394048788558809,0.0379393424072659,0.0524488413022871,0.0573010578592629,0.0521072767461447,0.0548116878942722,0.032031273710344,1.951053430335341e-06,0.0,Eukaryota,Fornicata,,Diplomonadida,Hexamitidae,Giardia,Giardia intestinalis,48.2,GCA_000498735
500.92132907056407,55626.47064398264,17233.68697807739,-2.019753368348938,9.3669131061994e-05,0.251103013425508,0.1208511815027683,0.1132644330845744,Trypanosoma brucei brucei TREU927,185431,8758,0.2341156145873427,0.093669131061994,55.62647064398264,0.0416933198588026,0.0931570627377948,0.0748433225361554,0.0793448454162226,0.0657991236216769,0.0492026255969932,0.0414093082927557,0.0252895983311067,0.0115994573500314,0.0270559627325225,0.0255095217920693,0.0563446570095274,0.0774121641894848,0.0365257789032256,0.0367890807539947,0.0473267466629496,0.0659376864216251,0.0503450411870235,0.0705061403157457,0.0238903477982244,1.820849207117652e-05,0.0,Eukaryota,Euglenozoa,Kinetoplastea,Trypanosomatida,Trypanosomatidae,Trypanosoma,Trypanosoma brucei,46.4407,GCA_000002445
438.2830086996689,48118.51297251521,15542.025148452303,-2.20417276156748,1.9024833627289644e-05,0.2257199560940936,0.1134194512104738,0.1095193666487852,Pyricularia oryzae 70-15,242507,12989,0.222938817859259,0.019024833627289645,48.118512972515205,0.0430776881582265,0.0837303572776689,0.0632901210604398,0.0933723185307377,0.076872560353741,0.0627079545424529,0.035621789597759,0.0239037804152081,0.015375895807778,0.0257961203920161,0.0232634022170376,0.0591246608038281,0.0802735145373543,0.0349870936560663,0.0399226717365134,0.0536569370026573,0.0558624296461276,0.0481593342214537,0.0652601169890201,0.0157412530539138,0.0,0.0,Eukaryota,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia,Pyricularia oryzae,51.5882,GCA_000002495
484.6170212765957,54735.61956264775,17358.473381775675,-6.451536643026005,-0.0002723416103715,0.2623979623384344,0.117568815103736,0.1267662188555281,Kluyveromyces lactis,28985,5076,0.2443350339592641,-0.27234161037149995,54.73561956264775,0.0620941535116633,0.0958275099474217,0.0612942768806099,0.0575935961969851,0.0528826412619243,0.042764292593921,0.043182021998739,0.0213934968574408,0.0111442889383169,0.0337937825152415,0.0218696112890503,0.0577441914784073,0.085408789288763,0.0534436421967941,0.042399789983186,0.0598189701195343,0.0669472487359937,0.0726552030506431,0.0449136120530929,0.01282888110227,0.0,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces,Kluyveromyces lactis,38.7053,GCA_000002515
486.9474255583127,54069.88306451613,17192.722938463074,-7.568548387096774,-0.0003270800634925,0.2426519001731522,0.1128386356742997,0.1239582905121285,Yarrowia lipolytica CLIB122,284591,6448,0.23679692618642822,-0.32708006349249996,54.06988306451613,0.0496217684658275,0.0865462710866097,0.0673861419431372,0.0786184949971334,0.064296315223375,0.0528143840458158,0.0390977186775778,0.0234332736143433,0.01230006473341,0.0307320141994293,0.0238812040861078,0.060422471049538,0.0788989143004307,0.0403230219268089,0.0418867542342023,0.0587896575851197,0.0651686329270088,0.0620175015587088,0.050821134115591,0.0129442612298243,0.0,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Yarrowia,Yarrowia lipolytica,48.9801,GCA_000002525
506.5780469050365,57216.60265282584,17891.88363240424,-6.017301038062284,-0.0002050127554673,0.257169772378571,0.1222917315077502,0.1281637319711605,[Candida] glabrata,5478,5202,0.2504554634789107,-0.20501275546730002,57.216602652825834,0.0631210080746489,0.0927045891681342,0.0603067393588683,0.058035481243247,0.0540929586712015,0.0421228396156242,0.0410374357769199,0.0230839410085297,0.0101766256550765,0.0349854012927809,0.0213492664509924,0.0569368484150244,0.0822529463897951,0.0566713439926205,0.0400761397496897,0.0602880778409673,0.0678756541301931,0.0752828106056873,0.0470089209020631,0.0125909716579357,0.0,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.6198,GCA_000002545
512.7393555811277,57947.965362485615,18084.092046963207,-6.218833908707326,-0.0002254097565695,0.2574735620423465,0.1219829620848334,0.1289609922249868,[Candida] glabrata,5478,5214,0.2509439543098202,-0.22540975656950002,57.94796536248561,0.0634239025857151,0.0926864785174292,0.0604032341812368,0.0577269303544449,0.0540822233648051,0.0419889546161976,0.0409599467579654,0.0230054564194475,0.0100079921609782,0.0349115583118255,0.0212911111273645,0.0572798601882083,0.0820628312040519,0.0572420535339045,0.0400079125526624,0.0608416135169374,0.0681193787080498,0.0754995654980451,0.0464833965867883,0.011974429328525,1.1704854179007937e-06,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.6,GCA_001466525
511.96031593141976,57873.39863224812,18079.843426548265,-6.08765170487382,-0.0002243229521987,0.257438676281374,0.1220261611358555,0.1290275803247627,[Candida] glabrata,5478,5191,0.2510537414606182,-0.22432295219870002,57.87339863224812,0.0634044019847868,0.0927479303870252,0.0603291742374998,0.0578490405093015,0.0541943886900343,0.04190825278252,0.0409571696720617,0.0229950258567609,0.0100747269533256,0.0349679178151827,0.0212244400766005,0.0571871719056991,0.081916304156968,0.0572141074900983,0.0399585485531072,0.060826647371921,0.0682009329528417,0.0755564531492683,0.0464697079865874,0.0120099032774232,7.754190986059803e-06,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.6,GCA_001466535
511.8585631213656,57857.93218908273,18080.464064371696,-6.221909585443632,-0.0002331785426868,0.2575996431706603,0.1221060456716438,0.1294783036209804,[Candida] glabrata,5478,5331,0.2515843492926242,-0.2331785426868,57.857932189082725,0.0634950218150812,0.0928010331341001,0.06041650109667,0.0577663935224861,0.0539314950219466,0.0419481609341352,0.0408870871248086,0.022905616204646,0.0100724567903383,0.0349685656945309,0.0212705302031257,0.0571235923153046,0.0820228637887008,0.0570482873184435,0.0397855414255781,0.061051124022984,0.0684271795979964,0.0755941883988267,0.046511857272817,0.0119509191503884,2.1585167090917177e-05,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.6,GCA_001466565
511.1906291328169,57774.024598526354,18045.047109660554,-6.26525599848857,-0.000231013983123,0.257225263963116,0.1218924761651773,0.129112938331851,[Candida] glabrata,5478,5293,0.2510054144970283,-0.231013983123,57.77402459852635,0.0632084540440561,0.0926105509846202,0.0604388524433366,0.0580375344292586,0.0541320877721673,0.0419883558206541,0.040967406491103,0.0229052338165577,0.0100720572509832,0.0350170701002777,0.0212201743796692,0.0572552717039752,0.0820283634158846,0.0571169854790795,0.0399852055627908,0.0609506101531866,0.0681623281786649,0.0754180041327905,0.0464744720323869,0.0120039731604953,7.0086480622611735e-06,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.6,GCA_001466575
511.9729323308271,57860.92110275688,18069.873153785276,-6.174436090225564,-0.0002275805108212,0.256944961674339,0.1220917818992191,0.1291746699029113,[Candida] glabrata,5478,5985,0.25126645180213036,-0.22758051082119998,57.86092110275688,0.0632039436688574,0.0925134383473323,0.0602883710765023,0.0580516912592742,0.0541925422176716,0.041956496814338,0.0409392085816463,0.0229170654444232,0.0100251959779938,0.0349713362151538,0.0212401811076072,0.0572865461945145,0.0820399584677527,0.0572895797742701,0.0398870493594275,0.0610018349154459,0.0681728349874653,0.0755356358754498,0.0465561460237693,0.0119293175657741,1.626125329544461e-06,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.6,GCA_001466635
510.119804400978,57662.49588113598,18032.23036001075,-6.206883580966711,-0.0002304801511737,0.2572791925193485,0.1221307581325833,0.1293447017461322,[Candida] glabrata,5478,5317,0.2514754598787155,-0.2304801511737,57.66249588113598,0.0633289894829844,0.0927388950875714,0.0603768201267665,0.0577067365725404,0.0540490488979976,0.0418989458390244,0.0408344878220266,0.0229454695251564,0.0100061249073596,0.0349014674933888,0.0212648230271821,0.0572502067462572,0.0820851513822904,0.0572272925923562,0.0399589554360203,0.060963319374786,0.0683813823713463,0.0755819500552559,0.0465488080773272,0.0119290796302354,2.204555212640628e-05,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.6,GCA_001466685
518.1313054978273,58415.1808615152,18079.71726542126,-7.173058756848668,-0.0002176968704543,0.2568705689118978,0.1216908321267323,0.1277055312185218,[Candida] glabrata,5478,5293,0.2493963633452541,-0.2176968704543,58.415180861515196,0.0630698530912002,0.09242005971961,0.0604280382326145,0.0578403024045542,0.0540689489461372,0.0422815222601178,0.0409526178684734,0.0231387981021939,0.0101664754534329,0.0350907718403267,0.0213166622265611,0.0577376171259265,0.0825681095429541,0.0567216071504108,0.0398787305215269,0.0601529808256038,0.0675525503929179,0.0749863526721967,0.0467044794545356,0.0129235221687051,0.0,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.9217,GCA_002219185
517.2339059845195,58314.02718519917,18066.091443906156,-7.175948650179347,-0.0002206776081327,0.2567858635273505,0.1216177696653276,0.127745720789017,[Candida] glabrata,5478,5297,0.24936349045434458,-0.22067760813270001,58.31402718519917,0.0630828470841615,0.0923355152145573,0.0604195134835117,0.0578069874824753,0.0540921980500869,0.0422879718262356,0.0409479877451203,0.0231248666785935,0.0101612149975872,0.0351009731202109,0.021326210085065,0.0578943482792364,0.0825925836337251,0.0567086112612233,0.0398410608159523,0.0602027946013615,0.0675429261876552,0.0749600573810396,0.046657712284288,0.0129136197879127,0.0,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.9031,GCA_002219195
496.2513629283489,56144.67714174455,17661.784879071016,-5.6462227414330215,-0.0002130602229809,0.2574667602641999,0.122209530260499,0.1288005256576516,[Candida] glabrata,5478,5136,0.2510100559181506,-0.2130602229809,56.14467714174455,0.0632364454752634,0.092898732783631,0.0603451404880226,0.0579317794030684,0.0537380397539829,0.0419326473835664,0.0409864415172819,0.0231340975197154,0.010161883043844,0.0351199851671964,0.0212359288432934,0.0568654579969953,0.0820938181186028,0.0567959615247504,0.0402009793910836,0.0605679869574165,0.0682325387002349,0.0753422740215312,0.046867256238968,0.01231260567155,0.0,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.5,GCA_900096545
498.0759668508287,56359.492462509865,17722.855289027484,-5.667324388318863,-0.0002142506006074,0.2576583102230321,0.1224403576423917,0.1291094170644109,[Candida] glabrata,5478,5068,0.2515497747068026,-0.2142506006074,56.35949246250986,0.0632905625207708,0.0930230963304104,0.0602870860316104,0.0577694308312888,0.053609334671026,0.0418555373272713,0.0410575653402403,0.0231657239391708,0.0101892043641892,0.035060364669308,0.0212875060139963,0.0567177298116598,0.081893488216369,0.0568673134461847,0.0400837695007845,0.0606972277539045,0.0684121893105065,0.0754838815445652,0.0469564760978263,0.0122925122789167,0.0,0.0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,[Candida] glabrata,38.5,GCA_900166875
736.1480950430151,75469.12786255633,21175.072331343017,-3.009729619008603,1.87078064924866e-05,0.2000232118383049,0.0978946877351125,0.0942389793513842,Chlamydomonas reinhardtii,3055,19528,0.1921336670864967,0.0187078064924866,75.46912786255633,0.023488958984448,0.0878742639031766,0.0649206307895298,0.1545741964424929,0.1055152425400919,0.0703812447563924,0.0237393581611492,0.0207982639510828,0.0130178348740408,0.0192562824164992,0.021597548238338,0.0482362576561248,0.0728771979441316,0.021427835566297,0.0443925010458021,0.043444991936827,0.0507939874145568,0.0325371395867628,0.0653575481483492,0.0157434904946464,2.5225149251073475e-05,0.0,Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,Chlamydomonas reinhardtii,63.5313,GCA_000002595
491.9936656282451,54487.74229491173,17312.896933363198,-3.672793354101765,-0.0001432742290738,0.239911597640081,0.1099957170829425,0.1145502768221917,Aspergillus fumigatus Af293,330879,9630,0.2245459939051342,-0.1432742290738,54.48774229491173,0.0494927937692461,0.0904087897404284,0.0627445145847608,0.086626786228275,0.0690153379774594,0.0595283519144892,0.0372654995456461,0.0220997459755298,0.0149434303543967,0.0285632179537509,0.0243604843044369,0.0593421146823854,0.0821424084607505,0.0355421644925164,0.0395665988720585,0.0541302217862248,0.0604200550359669,0.0470892541062152,0.0629064629767278,0.0138117672387369,0.0,0.0,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fumigatus,49.8105,GCA_000002655
493.5354676022366,54603.378017761206,17271.348026124462,-4.85023571976757,-0.0002063876621639,0.2378410610238221,0.1095891993779543,0.1166368857624334,Aspergillus clavatus NRRL 1,344612,9121,0.22622608514038772,-0.2063876621639,54.60337801776121,0.0483612279531049,0.0899329851060989,0.0625866314854406,0.0886441872576791,0.0695653391771758,0.0603692009020206,0.0369602164791789,0.0223869085841599,0.0146224144262734,0.0283126933821595,0.02418817724681,0.0589157937063931,0.080913221845963,0.0350514288484788,0.040014919510039,0.0551197158738316,0.0615171698886022,0.0474074203627914,0.0621817790151632,0.0128305040608264,0.0001180648878123,0.0,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus clavatus,49.2,GCA_000002715
629.0574795574796,68325.30161135162,20057.84254341366,-2.11952861952862,4.288241616249584e-06,0.2299854049088831,0.1113862990988912,0.1093643836411677,Leishmania major strain Friedlin,347515,8316,0.22075068274005888,0.004288241616249584,68.32530161135162,0.0335225356704453,0.0909272384589762,0.0728993030514108,0.1117543233647512,0.0641779452942135,0.0548425813586151,0.032636327728051,0.0253772914990308,0.0113368355407813,0.0267529297725483,0.0267413394032429,0.058160215511292,0.0816519418120462,0.0284217456381593,0.0401041930340136,0.048710225324321,0.0606541583168468,0.0400992907457561,0.0712870083531353,0.0199420873292011,4.827931631840969e-07,0.0,Eukaryota,Euglenozoa,Kinetoplastea,Trypanosomatida,Trypanosomatidae,Leishmania,Leishmania major,59.7114,GCA_000002725
764.3022561998881,90159.19735222822,23921.41458646305,5.794331530859593,0.0003562443707908,0.263833263785853,0.1463617533202434,0.1302377809650833,Plasmodium falciparum 3D7,36329,5363,0.2765995342853267,0.3562443707908,90.15919735222822,0.092728551129989,0.0825129706031958,0.0416927973910307,0.0254158390434754,0.0319687474427217,0.0223276643822609,0.0468989446616372,0.0227234239166845,0.0058936912133744,0.0544416227251628,0.0228227197020962,0.0425204352394024,0.0639000478127803,0.120965490504488,0.0282390008848852,0.0600249706443993,0.0702128103206841,0.1163053273988528,0.0300564259213908,0.018344174629025,0.0,4.344432462877807e-06,Eukaryota,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Plasmodium,Plasmodium falciparum,19.3346,GCA_000002765
406.0569151784308,45301.80187092507,14932.897782190625,-1.7110145201423668,2.691634072302787e-05,0.2580092884703525,0.1162735951195277,0.1124824821369402,Populus trichocarpa,3694,63498,0.2287560772564679,0.02691634072302787,45.30180187092507,0.05368454899671,0.0967867956128333,0.0635467608982656,0.0652802531586589,0.0650451160742331,0.0492183597185382,0.0439911829625384,0.0264144672507186,0.0130357958516043,0.0279486593071927,0.0244956020900464,0.0491461587793719,0.0899648483374472,0.044245948809097,0.0374209030170812,0.0501061314175424,0.0623763507193952,0.0630299824027582,0.053243612716766,0.0209973186766488,2.120320252663389e-05,0.0,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus trichocarpa,34.1468,GCA_000002775
