Name,Taxid,protein_count,AssemblyID,Length,Mass,SASAmiller,NetCh,NCD,fFatty,fPos,fNeg,I,L,V,A,G,P,F,M,W,Y,H,T,S,N,Q,D,E,K,R,C,X,U,SeqNum,NCD1000,MWkDa,fCharged,kingdom,phylum,class,order,family,genus,species,GC
UP000077275,47311,2061,GCA_001639285,286.40950994662785,32066.664046579328,11608.377085367105,-2.937409024745269,-0.0001798972559328,0.2963816638879579,0.126183862956051,0.1329149118641109,0.1059002388388624,0.0884979425701574,0.0599235561227839,0.0515001494800101,0.0595960253240166,0.0307881548668841,0.0420599263561541,0.0255099610572234,0.0063335328665687,0.0354611458328464,0.0155613216785562,0.0509934418811844,0.0647697457094726,0.0711717913485684,0.0205847103860121,0.0587965263163733,0.0741183855477375,0.09459608727053,0.0315877756855209,0.0122495808605365,0.0,0.0,2061,-0.1798972559328,32.06666404657933,0.25909877482016186,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter cuticularis,26.8
UP000245763,2005261,579,GCA_003086495,259.7081174438688,29122.40552677029,11042.791027059517,0.8635578583765112,0.0001252739144089,0.3050035194993215,0.1343670946938633,0.1272612394202947,0.0693954037779956,0.1052221896368271,0.0912302078102083,0.0663542998386548,0.0674117182388465,0.0400310651520595,0.0391557182742901,0.0229401776814365,0.0090768058822149,0.0413831144396268,0.0125921440372393,0.0455261539231969,0.0631813297607855,0.0360629092718623,0.020502556577632,0.0489383728726241,0.0783228665476706,0.0747428722181985,0.0596242224756648,0.0083058715829649,0.0,0.0,579,0.12527391440889998,29.12240552677029,0.261628334114158,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,,,Sulfolobales archaeon SCGC AB-777_K20,48.8
UP000014660,333146,1927,GCA_000152265,290.97509081473794,32791.22304099637,11978.042984428364,-0.5018162947586923,1.4014851955133983e-05,0.2945965696993767,0.1206121488061392,0.1186382302395934,0.1028736312676847,0.0860557257989499,0.0596720850222532,0.0563977996327325,0.0653853042789092,0.032825402075967,0.0459951276104888,0.0328226552900258,0.0073799044214769,0.0488888085380858,0.0163307664719782,0.0487710751753382,0.0703749187450834,0.0603804874522616,0.0190815262999802,0.0543816378418183,0.064256592397775,0.0803924460605546,0.0402197027455846,0.0074885461290474,2.5856744003662096e-05,0.0,1927,0.014014851955133984,32.791223040996364,0.2392503790457326,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma,Ferroplasma acidarmanus,36.5
UP000070404,1698281,551,GCA_001549445,239.49546279491832,27068.19891107078,10407.726269964,-7.310344827586207,-0.0005809676648684,0.2727688541231172,0.1370500611000806,0.1627478010468294,0.0749611503848156,0.0919465471710655,0.0648716275748874,0.0532059722122639,0.0686191219285872,0.0379919361858736,0.0409895289923485,0.023522902457364,0.0107085015772073,0.0316417840990522,0.0171232530430618,0.0463453032501623,0.0650375343147613,0.0408567834126187,0.0229551193989308,0.0601648632009641,0.1025829378458652,0.0832980367953311,0.0537520243047495,0.0094250718500891,0.0,0.0,551,-0.5809676648684,27.06819891107078,0.29979786214691,Archaea,Euryarchaeota,,,,,candidate division MSBL1 archaeon SCGC-AAA382C18,41.2
UP000249457,1945577,1611,GCA_003266165,294.8243327126009,32999.21539416511,11782.623626909017,-7.954065797641217,-0.0006100771145676,0.2774203600329536,0.1127505501881215,0.1404585595452777,0.0914437242496983,0.0841632888806672,0.0650928189076709,0.0559205211341489,0.0599442235982223,0.0306872624670852,0.036720527994917,0.0254843589160658,0.0070659507532884,0.0425575582560852,0.0178116811583032,0.062475254631692,0.0614949026189756,0.0651568532930327,0.027523828009747,0.06312984686127,0.0773287126840077,0.0768953444837405,0.0358552057043809,0.0128329372499965,0.0004151981470037,0.0,1611,-0.6100771145675999,32.99921539416511,0.25320910973339916,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera sp. rholeuAM270,35.1
UP000001979,259564,2242,GCA_000013725,301.80463871543265,33594.52462087422,12217.099344840572,-9.486619090098127,-0.0006471824774365,0.2900704981043491,0.1082887578384106,0.1349144777945602,0.0860149801472517,0.0898575211556755,0.0739757722439779,0.0668493699823785,0.0703808571995327,0.0352009241853363,0.0402222245574438,0.0318838289854694,0.0085711542704296,0.0332651842987286,0.0193223388397227,0.0532757978430113,0.0656261973095595,0.0448033291058617,0.0239803261423023,0.0616731177387549,0.0732413600558053,0.0663965815367557,0.0418921763016548,0.0135660606550148,0.0,0.0,2242,-0.6471824774365,33.59452462087422,0.2432032356329708,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides burtonii,40.8
UP000292987,2026739,1149,GCA_004144665,362.1201044386423,37763.40774586597,13239.451222580588,0.3115752828546562,0.0001138961703726,0.2109689381442928,0.0904257804407498,0.0839724387974281,0.0222647047969247,0.0936339326884433,0.0734463333736216,0.1756873342122149,0.0676709652074841,0.0652871169264151,0.021623967285303,0.024964106229812,0.0110696183424651,0.0150089740433115,0.0297293446696391,0.061115722210638,0.0901693898141087,0.017216943193087,0.0354353437513334,0.0431805303287568,0.0407919084686713,0.0178297292101128,0.0725960512306369,0.0212745709894936,3.413027526066997e-06,0.0,1149,0.1138961703726,37.76340774586597,0.1743982192381779,Archaea,Euryarchaeota,,,,,Euryarchaeota archaeon,64.1
UP000249370,1789762,2101,GCA_003268005,365.9576392194193,41147.44083769633,13628.942784911564,-11.689671584959545,-0.0006288984366447,0.2875121740006167,0.1136282924134906,0.1396737397930394,0.0987916988729423,0.087059639041356,0.0633551137366904,0.0528624277030511,0.0546302909033939,0.029204960664406,0.0383057223496279,0.0258735373579638,0.0060660392811426,0.0443482630000885,0.017102317763073,0.0582324738101933,0.0616296628187538,0.0685967317737143,0.0272447801843364,0.0675902477317455,0.0720834920612939,0.0804128992286393,0.0332153931848513,0.013394308532736,0.0,0.0,2101,-0.6288984366447,41.14744083769633,0.25330203220653,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera sp. BMS,32.9
UP000009007,1201294,2575,GCA_000304355,298.5510679611651,32749.221864077663,11938.69085231803,-6.684660194174757,-0.0004392181725616,0.2741946290438691,0.1096982924296578,0.1275020263266794,0.0642094471880037,0.0933437933403516,0.0820101821042856,0.0976893398423649,0.083504213291508,0.050335848857954,0.0346312064112279,0.0259856484454567,0.0102522225605984,0.0297159563798236,0.0199265096967997,0.0543814626767636,0.051374954523985,0.025723591728565,0.0249986462222536,0.0561739345257625,0.0713280918009169,0.035764556695403,0.0739337357342548,0.0147166579737204,0.0,0.0,2575,-0.4392181725616,32.74922186407766,0.23720031875633718,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus bourgensis,60.6
UP000030642,1238426,2865,GCA_000416005,228.1720767888307,25005.002652705058,9709.745047038045,-13.289703315881326,-0.0011599693442758,0.257688060373148,0.0881447053341824,0.1421321560869782,0.0586095011426053,0.0867410708885415,0.0788610552667054,0.087662809051275,0.0715264786509336,0.0436588578072786,0.0334764330752957,0.022168272981014,0.0107925047408082,0.0269392690484153,0.0234622825159574,0.0706125796315614,0.0734002947385993,0.0315784437019422,0.037188332731742,0.0661575100228336,0.0759746460641446,0.0249497007729328,0.0631950045612496,0.0112154187034909,0.0018295339026727,0.0,2865,-1.1599693442758,25.00500265270506,0.2302768614211606,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloquadratum,Haloquadratum sp. J07HQX50,50.2
UP000011669,1227455,3441,GCA_000336915,285.1816332461494,30861.891310665505,11465.379565701794,-23.315605928509157,-0.0018828773115397,0.2507055707604796,0.0850220509781038,0.1679453838629784,0.0421518073221426,0.0880465744678509,0.0877756062459551,0.1108543839524721,0.0860907132537569,0.0451629431977083,0.0327315827245309,0.019061905592499,0.0116135745824179,0.0255287756704723,0.0211496478616724,0.0663266137962071,0.0542933485249621,0.0234986586352685,0.0236496356199449,0.083351265148194,0.0845941187147844,0.0172684377337216,0.0677536132443822,0.0090720354622135,2.47582488425094e-05,0.0,3441,-1.8828773115397002,30.861891310665506,0.2529674348410822,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus saccharolyticus,64.0
UP000070341,1698270,893,GCA_001549115,224.7659574468085,25345.6045912654,9873.115135952608,-5.940649496080627,-0.000425177963626,0.2723961743929265,0.1401303251069663,0.1581926852413195,0.0700376426043094,0.0926288063826182,0.0680564174426613,0.05536195730944,0.072502005181025,0.0399972423554609,0.0416733079633376,0.0237626960135048,0.0109695137697216,0.0294661467460927,0.017155285183005,0.0469235374205139,0.0636075174445535,0.0373863273045988,0.0213637523115591,0.0552221860381163,0.1029704992032032,0.0794679704463751,0.0606623546605912,0.0107848342193115,0.0,0.0,893,-0.425177963626,25.3456045912654,0.2983230103482858,Archaea,Euryarchaeota,,,,,candidate division MSBL1 archaeon SCGC-AAA259M10,44.2
UP000003980,671065,3340,GCA_000243315,231.03383233532932,25955.454491017965,9991.651202230283,1.726946107784431,0.0002430395871292,0.3034600304974544,0.133682969648412,0.1197742303075947,0.0632676707494034,0.1098269634657823,0.0907196186557724,0.0558361767666747,0.0724613421484823,0.040445111166502,0.0396457776264961,0.0273139597015501,0.0118036376906633,0.0376006514636712,0.0155149445957824,0.0476938081601411,0.0693332458213886,0.0349572920527862,0.0218305278362363,0.0456127421074232,0.0741614882001714,0.0653500886580931,0.0683328809903189,0.0082911509082059,9.21234454168586e-07,0.0,3340,0.2430395871292,25.955454491017964,0.2534571999560067,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Metallosphaera,Metallosphaera yellowstonensis,47.7
UP000000242,399549,2256,GCA_000016605,283.822695035461,31737.913297872336,11760.515798393651,0.1418439716312056,5.7724314994598186e-05,0.3062950940109937,0.1240180101202391,0.1204338055085013,0.0733542059094526,0.1058897319109871,0.0867580647761504,0.0589442412359075,0.0721958007524768,0.04113790153784,0.0402930914144035,0.0280657859108226,0.0098122585508698,0.0384107469544206,0.014277272381473,0.0481186222142597,0.0695424922201081,0.0374348512597331,0.0235128707091861,0.0480618611938609,0.0723719443146403,0.0657604790899768,0.0582575310302622,0.0078002466331681,0.0,0.0,2256,0.05772431499459819,31.737913297872336,0.2444518156287404,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Metallosphaera,Metallosphaera sedula,
UP000002698,348780,2764,GCA_000026045,293.102026049204,31785.361722141828,11667.177891461037,-27.34804630969609,-0.0020903950060655,0.2513117067218655,0.0842106580808424,0.1746645115926683,0.0409860373459963,0.088540094875884,0.0896258967660656,0.1140118202320788,0.0833836500482203,0.0459976349723883,0.0321596777339195,0.0189317458890936,0.010478878837669,0.0260675479580205,0.0198511080039983,0.06311792205087,0.0523616161820236,0.0210310437181732,0.0253454068938061,0.08640926056054,0.0882552510321283,0.0195218854058352,0.0646887726750071,0.0092347488182814,0.0,0.0,2764,-2.0903950060655,31.78536172214183,0.2588751696735107,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas pharaonis,63.0807
UP000196489,1932700,474,GCA_002176885,312.1898734177215,35247.93417721519,12347.25432751194,-6.1118143459915615,-0.0001647196590478,0.2947162572026918,0.1319802479850971,0.1357304277659077,0.0870515923833284,0.091396071057166,0.0655407515040685,0.0567563469401207,0.0600985365769948,0.0310749626621054,0.0507278422581286,0.0247145750229033,0.0076622555014667,0.0383096832032376,0.0179440703437898,0.0482598545688003,0.0643812326234837,0.0520535386051417,0.0258178066071638,0.0573961979908157,0.078334229775092,0.0942971484069799,0.0376830995781172,0.0105002043910951,0.0,0.0,474,-0.1647196590478,35.24793417721519,0.2677106757510048,Archaea,,,,,,archaeon D22,35.5
UP000246112,2026714,2329,GCA_003096235,275.69901245169603,30676.057578359807,11361.330781415743,-2.100901674538429,2.5085455967723175e-05,0.2890613433036597,0.1206099531308496,0.1158480966210508,0.0730657214334471,0.0952976451480153,0.0786270874077252,0.0705008193950141,0.0656287552815124,0.0387455750418911,0.0420708893144718,0.0253755371676726,0.0117170648000017,0.0324140369149427,0.017270265658811,0.060734320883372,0.0620651769198916,0.0433995989694829,0.0318198345368289,0.0483441857124694,0.0675039109085814,0.077033708007647,0.0435762451232025,0.0148096213750183,0.0,0.0,2329,0.025085455967723175,30.676057578359806,0.2364580497519004,Archaea,Candidatus Bathyarchaeota,,,,,Candidatus Bathyarchaeota archaeon,41.7
UP000009375,662760,911,GCA_002412065,259.9165751920966,29205.959275521403,10942.53384056417,2.7288693743139407,0.0003325665487002,0.30440902060765,0.1312631021419547,0.1137763909499802,0.0962574882028667,0.0950045517303909,0.0622115236767878,0.057076330505171,0.0606206261525873,0.030075598182582,0.0509354569976044,0.0246197590983578,0.0065639127324341,0.0420573539170287,0.01226739609704,0.0463046370731516,0.0780837159075059,0.0619071368562692,0.0230331681843084,0.0494970032176092,0.064279387732371,0.0965115703992796,0.0347515317426751,0.0079198976971618,2.195389681668496e-05,0.0,911,0.33256654870019997,29.205959275521405,0.2450394930919349,Archaea,Candidatus Parvarchaeota,,,,Candidatus Parvarchaeum,Candidatus Parvarchaeum acidiphilum,34.0
UP000011602,1227499,4400,GCA_000337215,284.9972727272728,31017.774727272725,11488.45475068352,-28.76840909090909,-0.0022570427981711,0.2520210419945516,0.0838175775111455,0.1820811444802921,0.043051099880642,0.0894385953972918,0.0877097141375392,0.1060153360700767,0.080811177488103,0.0449152145477391,0.0318216325790785,0.0183395029747064,0.0111770295642405,0.0264554018980748,0.0197393615962777,0.0641314617992568,0.0563560165567056,0.0215114392798747,0.0236234533560904,0.0891873944783203,0.0928937500019717,0.0167554330884329,0.0670621444227126,0.0089906362954911,1.4204587373396347e-05,0.0,4400,-2.2570427981710997,31.017774727272723,0.2658987219914376,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronolimnobius,Natronolimnobius innermongolicus,64.3
UP000070195,1698262,389,GCA_001549075,227.4241645244216,25482.777120822622,9909.654821317969,-6.370179948586118,-0.0004579129288767,0.2729390592372189,0.1333846352109354,0.1525359449305282,0.0679533136177187,0.0918857430352845,0.0712695096632865,0.0588040232593485,0.0779611701407918,0.0422169107156963,0.041830492920929,0.0240498989666803,0.0118618934855068,0.0274580041166328,0.0170009058662711,0.0467070982184729,0.0684580235873324,0.0342262812425849,0.0219918977240577,0.0536151504771963,0.0989207944533318,0.0727922403472191,0.0605923948637162,0.0104042532979412,0.0,0.0,389,-0.4579129288767,25.48277712082262,0.2859205801414636,Archaea,Euryarchaeota,,,,,candidate division MSBL1 archaeon SCGC-AAA259D18,46.9
UP000030639,1070774,3224,GCA_000416065,251.90291563275437,27255.125775434244,10405.144198670694,-21.93765508684864,-0.0018862204774603,0.2514810719367988,0.0798743071035539,0.1652134895943288,0.048202846033808,0.0876663539819681,0.0848078420172628,0.1094174735379694,0.0805614900305587,0.0452780675144776,0.0308040299037598,0.0197126916870923,0.0103211207016918,0.0250719996143878,0.0193495260035333,0.0714244136561978,0.0577197550576888,0.0247237222385539,0.0287234090812225,0.0855057389595385,0.0797077506347902,0.0195229235942904,0.0603513835092634,0.0092692791561446,0.0018581830857993,0.0,3224,-1.8862204774603,27.255125775434244,0.2450877966978827,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halonotius,Halonotius sp. J07HN4,60.5
UP000012076,1054217,1528,GCA_000350305,290.11583769633506,32011.01465968587,11704.85970342983,-7.12303664921466,-0.000499020663457,0.2653772992214562,0.1147370334224817,0.1355377255136612,0.0685705513746449,0.0794051731176326,0.0786860773567364,0.0843465833463442,0.0788572628927676,0.0394156675712973,0.0387154973724421,0.0359243193924761,0.0094315411493954,0.0334304344274685,0.016146449021147,0.0506996257816897,0.0607486649185323,0.0336080130017891,0.022982108402267,0.0667437185704386,0.0687940069432226,0.0591144950411984,0.0556225383812832,0.0187488997591021,0.0,0.0,1528,-0.499020663457,32.01101465968587,0.2502747589361429,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,,,Thermoplasmatales archaeon BRNA1,58.3
UP000184357,43928,3149,GCA_900129775,293.04604636392503,31467.586440139723,11586.6933392403,-24.342013337567483,-0.0018960949308743,0.2469479750046053,0.086879159625182,0.1688653068581526,0.0337461180860824,0.0877060864080917,0.0942849523571819,0.1249981503651811,0.0913052967465763,0.0469219872399966,0.0312108181532492,0.0181311808551854,0.0108740773657237,0.0244803602611196,0.0192740514937707,0.0608099208981927,0.0522889961451982,0.0198588508631389,0.0198949654379591,0.0875227624705277,0.0813425443876249,0.0165617524986782,0.0703174071265038,0.008469720840017,0.0,0.0,3149,-1.8960949308743,31.467586440139723,0.2557444664833346,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halobaculum,Halobaculum gomorrense,68.6
UP000245577,190976,1581,GCA_003111605,290.5452245414295,32605.53801391524,11935.209467435252,-9.696394686907022,-0.0007340357896456,0.295718181625992,0.1140024148206861,0.1457420724400124,0.0976124767329751,0.0879929645103868,0.0671299861578097,0.0599361641264659,0.0631489428762588,0.0331226241768039,0.0429827542248203,0.0254331470759982,0.006425133384077,0.0369132571967547,0.0154721269529832,0.0480091157001281,0.0617064695829553,0.0584908357479829,0.0214009269138818,0.064985276776133,0.0807567956638794,0.0812987126949963,0.0327037021256898,0.0144785873790192,0.0,0.0,1581,-0.7340357896455999,32.60553801391524,0.2597444872606985,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter woesei,29.9
UP000319894,2234134,3668,GCA_007421925,289.3898582333697,31200.068838604144,11527.54603146333,-22.32197382769902,-0.001749374043892,0.2433088791999734,0.0898825692268191,0.1657394647304331,0.0328125175185866,0.0890878436704116,0.0911147772209018,0.1173805984670461,0.0912553914131259,0.0514311053640864,0.0302937407900732,0.0180308312481513,0.0107930812614164,0.0244613740740998,0.0205471413754995,0.0645818081596082,0.0506285473641301,0.0198882330185114,0.0231660817824331,0.0835660062179856,0.0821734585124475,0.0150969087940691,0.0747856604327499,0.0089048933146655,0.0,0.0,3668,-1.749374043892,31.200068838604142,0.2556220339572522,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas sp. F16-60,68.1
UP000027093,926571,3117,GCA_000698785,233.94546037856912,25803.884087263392,9922.667518464084,0.369906961822265,0.0001189655789288,0.2625801250877263,0.1255809739590586,0.1180867850483564,0.0644692490644126,0.0856724338855712,0.0741705660961212,0.0902570988493007,0.0714148406847038,0.0389202916316507,0.0382678760416212,0.0330813932670529,0.0100158119270741,0.0321967136942277,0.0198689255368448,0.0508127552615095,0.065627130420774,0.036635249743755,0.0321583938680881,0.0537410723749798,0.0643457126733766,0.0700072400954619,0.0555737338635967,0.0127635110198767,0.0,0.0,3117,0.1189655789288,25.80388408726339,0.243667759007415,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera,Nitrososphaera viennensis,52.7
UP000198518,355548,3054,GCA_900110535,289.4816633922724,31191.75684348396,11529.420576988758,-26.59364767518009,-0.0020883380407102,0.2507639642426433,0.0809613749232581,0.1715149308222097,0.0284204595151266,0.0886707417910962,0.101214498253296,0.121063777716841,0.0861230560697439,0.0453246345882221,0.0324582646831244,0.0177589121841014,0.0114718672286524,0.0258598948483212,0.0202503378212983,0.0620703900262614,0.0540542403433359,0.0205725250730395,0.0240871906024407,0.0913730106445769,0.0801419201776328,0.0164090486550842,0.0645523262681738,0.0081229035096307,0.0,0.0,3054,-2.0883380407102,31.191756843483958,0.2524763057454678,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium jilantaiense,67.9
