Name,Taxid,protein_count,AssemblyID,Length,Mass,SASAmiller,NetCh,NCD,fFatty,fPos,fNeg,I,L,V,A,G,P,F,M,W,Y,H,T,S,N,Q,D,E,K,R,C,X,U,SeqNum,NCD1000,MWkDa,fCharged,kingdom,phylum,class,order,family,genus,species,GC
UP000007635,69293,27249,,377.0,42195.500000000015,14989.420041611118,-1.0,-6.960736365227779e-05,0.2470930232558139,0.1128526645768025,0.1156069364161849,0.042016806722689,0.0954879328436516,0.066420664206642,0.0681818181818181,0.0636942675159235,0.050179211469534,0.0374639769452449,0.0231958762886597,0.0111731843575419,0.0275482093663911,0.0247349823321554,0.0528169014084507,0.077639751552795,0.0358744394618834,0.0416666666666666,0.0509554140127388,0.0623376623376623,0.0527426160337552,0.0577617328519855,0.0203850509626274,0.0,0.0,27249,-0.06960736365227779,42.19550000000002,0.2284596009929874,Eukaryota,Chordata,Actinopteri,Perciformes,Gasterosteidae,Gasterosteus,Gasterosteus aculeatus,
UP000002279,9258,32824,,504.0,55928.2,18412.428102005204,0.0,0.0,0.24,0.1156462585034013,0.1145275270973595,0.0413223140495867,0.097457627118644,0.06,0.0698630136986301,0.0686340485050009,0.0602409638554216,0.0360576923076923,0.0199430199430199,0.0116959064327485,0.0255474452554744,0.0234604105571847,0.04960688329541,0.0761904761904762,0.0339366515837104,0.0416666666666666,0.0475307654092138,0.0649819494584837,0.0527772938391749,0.0593413049934789,0.018796992481203,0.0,0.0,32824,0.0,55.9282,0.2301737856007608,Eukaryota,Chordata,Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,
UP000001950,5874,3790,GCA_000003225,408.0,46833.15,16175.008068116294,0.0,0.0,0.2815924499907947,0.1189189189189189,0.1204604686090023,0.0705173411449857,0.1001441595642808,0.0580482137594206,0.0305013455951808,0.0430894525619585,0.0351936516031887,0.0485957406123766,0.0201761414300668,0.0071942446043165,0.0418174514950817,0.0196692002579182,0.0546151604426714,0.0836694040165867,0.0702789051031862,0.0282419408441342,0.0555555555555555,0.0626912459645346,0.0794840533126437,0.0384615384615384,0.0154525386313465,0.0,0.0,3790,0.0,46.83315,0.2393793875279212,Eukaryota,Apicomplexa,Aconoidasida,Piroplasmida,Theileriidae,Theileria,Theileria annulata,32.5492
UP000006911,656061,7494,GCA_000151645,359.0,39626.349999999984,14317.556979036252,0.0,0.0,0.2424877146677316,0.1141975308641975,0.1138790035587188,0.04886854074243,0.088235294117647,0.0613964232066434,0.0766715900438523,0.0738255033557047,0.0572519083969465,0.0351936516031887,0.0210526315789473,0.0117911889016966,0.0265486725663716,0.0219780219780219,0.0572207084468664,0.0778788630661924,0.0342355871364735,0.0314923063052233,0.05,0.0615384615384615,0.0496967915028115,0.0625,0.0114068441064638,0.0,0.0,7494,0.0,39.62634999999998,0.2280765344229163,Eukaryota,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber melanosporum,44.9
UP000001548,184922,4900,GCA_000002435,457.5,50966.65,17205.186452506445,-4.0,-0.0002332285561787,0.2577319587628865,0.1044340851142991,0.1123075670345397,0.0567649138666336,0.1037037037037037,0.0595834063394324,0.0775193798449612,0.0505636666741423,0.045202848356678,0.0339805825242718,0.0221980299329479,0.0058965720020378,0.0324675324675324,0.0236993570335818,0.0618485863112807,0.0858561221975856,0.0388349514563106,0.0376712328767123,0.0542635658914728,0.0571428571428571,0.0499739854318418,0.0535714285714285,0.0190114068441064,0.0,0.0,4900,-0.2332285561787,50.96665,0.21674165214883878,Eukaryota,Fornicata,,Diplomonadida,Hexamitidae,Giardia,Giardia intestinalis,49.7345
UP000008783,418459,15808,GCA_000149925,308.0,34191.80000000002,12855.932500259369,1.0,5.938389265054968e-05,0.2341772151898734,0.1121237289841941,0.1094527363184079,0.0506792923502005,0.0910781375832547,0.0509259259259259,0.0696997859637264,0.0561797752808988,0.0615985368559739,0.0351104433977586,0.0194174757281553,0.0114285714285714,0.0229807393600497,0.0267857142857142,0.0580415398428094,0.090032154340836,0.0428015564202334,0.0445544554455445,0.0520833333333333,0.0555555555555555,0.053763440860215,0.0551724137931034,0.0125287121771024,0.0,0.0,15808,0.05938389265054968,34.191800000000015,0.221576465302602,Eukaryota,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia,Puccinia graminis,43.8
UP000007754,59729,31341,,513.0,57040.2,18678.9607004594,0.0,0.0,0.2389380530973451,0.1148036253776435,0.1151079136690647,0.043046357615894,0.0954954954954954,0.0598870056497175,0.0695364238410596,0.064,0.056338028169014,0.0354077253218884,0.021067415730337,0.0115374643505315,0.0259319286871961,0.0241691842900302,0.0498442367601246,0.0769230769230769,0.0360144057623049,0.0434782608695652,0.046875,0.0662460567823343,0.0559845559845559,0.0557692307692307,0.0201927489674162,0.0,0.0,31341,0.0,57.0402,0.2299115390467082,Eukaryota,Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia,Taeniopygia guttata,
UP000007648,9305,36286,GCA_000189315,484.0,54130.65,17978.527395395256,-1.0,-2.903790091566718e-05,0.245197433163851,0.1143233384553622,0.1158281882196011,0.0472636815920398,0.098167922215222,0.0576923076923077,0.0617364215201977,0.0608272506082725,0.0535568198161136,0.0374158376830998,0.0218978102189781,0.010955395943612,0.0275735294117647,0.0240641711229946,0.0516129032258064,0.0787037037037037,0.0384615384615384,0.0438229553303001,0.0467625899280575,0.0672584142777283,0.059171597633136,0.0525291828793774,0.0191879777038533,0.0,0.0,36286,-0.02903790091566718,54.13065,0.2301515266749633,Eukaryota,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sarcophilus,Sarcophilus harrisii,37.0
UP000007646,9785,25615,GCA_000001905,398.0,44482.3,15578.198408259525,0.0,0.0,0.25,0.110062893081761,0.1121583411875589,0.0450867052023121,0.1018518518518518,0.062143310082435,0.065351418002466,0.0606060606060606,0.0534223706176961,0.0380687093779015,0.0216606498194945,0.011049723756906,0.0284360189573459,0.024390243902439,0.0522875816993464,0.0781010719754977,0.0352941176470588,0.043046357615894,0.0454545454545454,0.0638297872340425,0.053639846743295,0.0528109028960817,0.0206422018348623,0.0,0.0,25615,0.0,44.4823,0.2222212342693199,Eukaryota,Chordata,Mammalia,Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,40.9
UP000001646,28377,19108,GCA_000090745,403.0,45307.4,15788.614539111895,0.0,0.0,0.2475185951430964,0.1163793103448275,0.1164063936901446,0.0480690459185816,0.0962800875273523,0.0586488462032144,0.0626780626780626,0.0597014925373134,0.0500864589461864,0.0385264110288718,0.0222222222222222,0.0115606936416184,0.02907478398247,0.0245901639344262,0.0510461985545899,0.076163610719323,0.0389610389610389,0.0432692307692307,0.0472522844669803,0.0677315369065609,0.0609756097560975,0.0526315789473684,0.0200557535661316,0.0,0.0,19108,0.0,45.3074,0.23278570403497212,Eukaryota,Chordata,Lepidosauria,Squamata,Dactyloidae,Anolis,Anolis carolinensis,40.8238
UP000005207,8128,74622,GCA_000188235,536.0,60132.75000000001,19412.95408040697,-2.0,-0.0001181449818107,0.2519480519480519,0.1116625310173697,0.1154988870466351,0.0472972972972973,0.096,0.0647058823529411,0.0620155038759689,0.0597907324364723,0.0484988452655889,0.0391882085278311,0.0235546038543897,0.0115384615384615,0.0293079460009476,0.0253677024903908,0.0554681309429476,0.0787234042553191,0.0389610389610389,0.0430247718383311,0.0508757297748123,0.0629575402635432,0.0564755370068394,0.0531073446327683,0.021108179419525,0.0,0.0,74622,-0.1181449818107,60.13275000000001,0.2271614180640048,Eukaryota,Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis niloticus,39.0824
UP000007062,7165,17089,GCA_000005575,410.0,45936.30000000001,15948.301517439952,-1.0,-9.430063958356452e-05,0.245398773006135,0.1079136690647482,0.1124361158432708,0.048780487804878,0.0888888888888888,0.0633397312859884,0.0729613733905579,0.0622568093385214,0.0495575221238938,0.0358565737051792,0.0227272727272727,0.0091575091575091,0.03125,0.0244014732965009,0.0571010248901903,0.0710144927536231,0.0422641509433962,0.0414201183431952,0.051440329218107,0.0592417061611374,0.050682261208577,0.0551181102362204,0.0167286245353159,0.0,0.0,17089,-0.09430063958356452,45.93630000000001,0.220349784908019,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles gambiae,44.5151
UP000008912,9646,38528,GCA_000004335,439.0,48918.95,16697.784505633346,0.0,0.0,0.2417896829720013,0.1138839462238038,0.1140939597315436,0.0421686746987951,0.0984848484848484,0.0602587968267621,0.0685805422647528,0.0640487045754494,0.0563798219584569,0.0359281437125748,0.0212765957446808,0.0114942528735632,0.0260416666666666,0.0242424242424242,0.0508221225710014,0.0775193798449612,0.0341614906832298,0.0437956204379562,0.0465116279069767,0.065619882871314,0.0547382474878785,0.0561797752808988,0.0197508699603253,0.0,0.0,38528,0.0,48.918949999999995,0.2279779059553474,Eukaryota,Chordata,Mammalia,Carnivora,Ursidae,Ailuropoda,Ailuropoda melanoleuca,41.7
UP000002149,214684,6743,GCA_000091045,449.0,49614.2,16870.69307032587,-3.0,-0.0001755547089094,0.2361111111111111,0.1102941176470588,0.1169230769230769,0.0476190476190476,0.0883534136546184,0.0603448275862069,0.0815899581589958,0.0702341137123745,0.062330623306233,0.0329670329670329,0.0210843373493975,0.0127388535031847,0.0250723240115718,0.0222222222222222,0.0563829787234042,0.0833333333333333,0.0331491712707182,0.0355140186915887,0.0522586359610274,0.0633484162895927,0.0509259259259259,0.0578703703703703,0.0092378752886836,0.0,0.0,6743,-0.1755547089094,49.6142,0.2272171945701357,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Cryptococcus neoformans,48.5368
UP000016936,701091,12857,GCA_000338975,357.0,39479.49999999999,14278.804564819044,-1.0,-0.0001087479303723,0.2357247437774524,0.1091761553918285,0.1129943502824858,0.0482115085536547,0.0861618798955613,0.06,0.0861618798955613,0.0658857979502196,0.0558035714285714,0.0354330708661417,0.0219465648854961,0.0139372822299651,0.0279823269513991,0.023735810113519,0.0592885375494071,0.0760869565217391,0.036231884057971,0.0380267214799588,0.0537974683544303,0.0575916230366492,0.0484210526315789,0.0581395348837209,0.0122850122850122,0.0,0.0,12857,-0.1087479303723,39.479499999999994,0.2221705056743143,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris maydis,49.8
UP000000591,284811,4760,GCA_000091025,406.0,45387.7,15809.03688977107,-2.0,-0.0001422289733266,0.255214375483372,0.1147540983606557,0.1210118372451502,0.0476190476190476,0.0982327196323472,0.0649350649350649,0.0783682936668011,0.0595600684397703,0.0460048426150121,0.0373346787756475,0.0214226876912214,0.0100188957686157,0.0313873749568816,0.0229357798165137,0.0523488093692758,0.0729830579574825,0.03795499987955,0.04015021277795,0.0553846153846153,0.063953488372093,0.0539215686274509,0.0588235294117647,0.0126249377386684,0.0,0.0,4760,-0.1422289733266,45.387699999999995,0.2357659356058059,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Eremothecium,Eremothecium gossypii,51.6989
UP000008827,3847,74863,GCA_000004515,338.0,37718.2,13810.924449658349,0.0,0.0,0.2619047619047618,0.1119221411192214,0.112,0.0531400966183574,0.0956375838926174,0.064635272391505,0.0628930817610062,0.0611205432937181,0.0462809917355371,0.0422535211267605,0.0239043824701195,0.0116472545757071,0.0275735294117647,0.0245310245310245,0.0485714285714285,0.085820895522388,0.0447284345047923,0.0350318471337579,0.0505050505050505,0.0600522193211488,0.0604212860310421,0.0496688741721854,0.0177935943060498,0.0,0.0,74863,0.0,37.718199999999996,0.2239221411192214,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Glycine,Glycine max,35.1221
UP000006706,425011,14068,,362.0,40001.100000000006,14416.275108123402,-2.0,-0.000149109938801,0.2409027247262541,0.1059782608695652,0.1111111111111111,0.0490196078431372,0.08971910573604,0.0615384615384615,0.08125,0.068874037218193,0.0572495839183271,0.0348231638326322,0.0220082530949105,0.0147058823529411,0.0283205120789712,0.0244399185336048,0.0582329317269076,0.0802469135802469,0.0342679127725856,0.0372670807453416,0.0531108735043296,0.0562727828275705,0.0412117708755452,0.0624725153913808,0.0136054421768707,0.0,0.0,14068,-0.14910993880099999,40.00110000000001,0.2170893719806763,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus niger,
UP000028761,9555,44721,GCA_000264685,399.0,44516.1,15586.838632591816,-1.0,-3.4361014250919684e-05,0.2426095820591233,0.113573407202216,0.1143410852713178,0.0432033719704952,0.098314606741573,0.0596520298260149,0.0670520231213872,0.0630252100840336,0.0554089709762532,0.036036036036036,0.0218181818181818,0.0115606936416184,0.0263157894736842,0.0244565217391304,0.0512820512820512,0.0772058823529411,0.0351758793969849,0.0442477876106194,0.0467980295566502,0.0659574468085106,0.0562060889929742,0.0550847457627118,0.0199115044247787,0.0,0.0,44721,-0.03436101425091968,44.5161,0.2279144924735338,Eukaryota,Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio anubis,41.0129
UP000233140,9568,40661,GCA_000951045,383.0,42778.4,15140.299331996586,-1.0,-5.492303499393186e-05,0.2442528735632184,0.1135005973715651,0.1151461470327723,0.044041450777202,0.098330241187384,0.0601769911504424,0.0657894736842105,0.0620155038759689,0.0545774647887323,0.0363815142576204,0.0219298245614035,0.0115606936416184,0.0266272189349112,0.0245283018867924,0.0515970515970516,0.0771513353115727,0.0357142857142857,0.0445269016697588,0.0470588235294117,0.0662768031189083,0.0570592538405267,0.0544217687074829,0.0198675496688741,0.0,0.0,40661,-0.05492303499393186,42.778400000000005,0.2286467444043374,Eukaryota,Chordata,Mammalia,Primates,Cercopithecidae,Mandrillus,Mandrillus leucophaeus,41.6
UP000053745,43455,7760,GCA_000699945,291.0,32729.5,12452.205713560175,0.0,0.0,0.2564102564102564,0.1151861150964451,0.11710656792624,0.05,0.0967741935483871,0.0632418484635233,0.0609065155807365,0.0555555555555555,0.046875,0.0397350993377483,0.0217391304347826,0.0113636363636363,0.0298507462686567,0.02377044548901,0.0521739130434782,0.0739554285973384,0.0408163265306122,0.0419258257678192,0.0491921899836302,0.0656934306569343,0.0630501561733653,0.050353467226219,0.0197044334975369,0.0,0.0,7760,0.0,32.7295,0.23229268302268508,Eukaryota,Chordata,Aves,Accipitriformes,Cathartidae,Cathartes,Cathartes aura,41.1
UP000039324,37360,9720,GCA_001049375,352.0,38664.44999999999,14063.006806612291,0.0,0.0,0.2543352601156069,0.1099816006039365,0.1116091519866272,0.0445673948459463,0.0920245398773006,0.078125,0.1008902077151335,0.060925719935731,0.051317207481764,0.0352112676056338,0.023942365055897,0.0116279069767441,0.0215686274509803,0.024390243902439,0.0529411764705882,0.073170731707317,0.0289855072463768,0.0363636363636363,0.0626201160994047,0.0465116279069767,0.0327868852459016,0.0733137829912023,0.017094017094017,0.0,0.0,9720,0.0,38.66444999999999,0.2215907525905637,Eukaryota,Endomyxa,,Plasmodiophorida,Plasmodiophoridae,Plasmodiophora,Plasmodiophora brassicae,59.2
UP000250275,516756,7068,GCA_001483705,366.0,41312.8,14759.863107177098,1.0,9.197555081158144e-05,0.2487244565924768,0.1223596823332951,0.1176470588235294,0.0588235294117647,0.088235294117647,0.0594594594594594,0.057471264367816,0.0543065539416201,0.0457945362525515,0.0354056917727469,0.0220264317180616,0.0102669404517453,0.0303430079155672,0.0229885057471264,0.0579477038567146,0.0759493670886076,0.0483870967741935,0.0372093023255814,0.0511627906976744,0.0654783087612269,0.0622894094957172,0.0557184750733137,0.0182331243667679,0.0,0.0,7068,0.09197555081158144,41.3128,0.2400067411568245,Eukaryota,Arthropoda,Insecta,Hymenoptera,Apidae,Eufriesea,Eufriesea mexicana,41.2
UP000267027,334426,13350,GCA_900624975,243.0,27446.85,10950.654600624872,1.0,7.462038735063856e-05,0.2668114330934167,0.1161950068768606,0.1134543261932151,0.0566037735849056,0.0923076923076923,0.0681818181818181,0.063063063063063,0.0531914893617021,0.0424242424242424,0.0446009389671361,0.0258064516129032,0.0106382978723404,0.0305343511450381,0.0238095238095238,0.053012048192771,0.0756880733944954,0.0410447761194029,0.0344827586206896,0.0517241379310344,0.0595954740157706,0.0526315789473684,0.0610932475884244,0.0204081632653061,0.0,0.0,13350,0.07462038735063856,27.446849999999998,0.2296493330700757,Eukaryota,Nematoda,Chromadorea,Strongylida,Angiostrongylidae,Angiostrongylus,Angiostrongylus costaricensis,41.1
UP000054343,1240240,5143,GCA_000385855,159.0,18534.6,8221.826321684703,3.0,0.0003572870725764,0.3067484662576687,0.1411042944785276,0.1226993865030675,0.0980810234541577,0.0972222222222222,0.0461538461538461,0.0264150943396226,0.03125,0.0217391304347826,0.0590277777777777,0.0204081632653061,0.0039682539682539,0.0458015267175572,0.0170454545454545,0.0441176470588235,0.06875,0.0769230769230769,0.0238095238095238,0.0481927710843373,0.0715667311411992,0.1028571428571428,0.0344827586206896,0.0169491525423728,0.0,0.0,5143,0.35728707257639997,18.534599999999998,0.2638036809815951,Eukaryota,Microsporidia,,,Tubulinosematidae,Anncaliia,Anncaliia algerae,28.6
UP000301870,69820,283,GCA_002706865,179.0,18968.7,8361.957850170618,-3.0,-0.000359377768639,0.198019801980198,0.0693069306930693,0.1021897810218978,0.0324324324324324,0.0432432432432432,0.0909090909090909,0.0989583333333333,0.0696378830083565,0.0725806451612903,0.0252100840336134,0.0070422535211267,0.0,0.0660377358490566,0.0368421052631578,0.0336134453781512,0.0660377358490566,0.0252100840336134,0.0344827586206896,0.05,0.0434782608695652,0.0413223140495867,0.0260869565217391,0.0041322314049586,0.0,0.0,283,-0.359377768639,18.968700000000002,0.1714967117149671,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera litura,36.8924
UP000001067,861557,11705,GCA_000166005,382.0,42136.2,14974.039250175148,-2.0,-0.000179070537079,0.2324649298597194,0.1106309420916162,0.1182033096926714,0.0477064220183486,0.0844155844155844,0.0598591549295774,0.0857681432610744,0.0653061224489796,0.0560747663551401,0.0347533632286995,0.0221238938053097,0.013215859030837,0.0279329608938547,0.0231213872832369,0.0601700457815565,0.0738461538461538,0.0365535248041775,0.0380116959064327,0.0559796437659033,0.0606060606060606,0.0506912442396313,0.0576923076923077,0.0106761565836298,0.0,0.0,11705,-0.179070537079,42.136199999999995,0.2288342517842876,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pyrenophora,Pyrenophora teres,50.9
UP000269396,31246,22244,GCA_900617995,165.0,18758.0,8294.05129883427,0.0,0.0,0.258485639686684,0.1055555555555555,0.1043771043771043,0.0638297872340425,0.0960500431239158,0.054054054054054,0.0421052631578947,0.0414507772020725,0.0410175523740192,0.0375,0.0222222222222222,0.0087719298245614,0.0300751879699248,0.0267857142857142,0.059880239520958,0.0909090909090909,0.06,0.0402298850574712,0.05,0.0514387727784937,0.0547945205479452,0.0489510489510489,0.0190264404994734,0.0,0.0,22244,0.0,18.758,0.2099326599326598,Eukaryota,Platyhelminthes,Trematoda,Strigeidida,Schistosomatidae,Schistosoma,Schistosoma mattheei,32.7
UP000184073,1036611,13222,GCA_001890125,409.0,45120.3,15740.991835589555,-4.0,-0.0002710958107049,0.2454441677044416,0.103030303030303,0.1146293261351585,0.05,0.0901787471884187,0.062607705822672,0.0835411471321695,0.0704225352112676,0.0564576043713751,0.0373503600896647,0.0205776999899628,0.0147710487444608,0.0287769784172661,0.0230107009293886,0.0580357142857142,0.0776505214792203,0.0353445662724013,0.037037037037037,0.0553745928338762,0.0576923076923077,0.0418502202643171,0.0591074776694732,0.0123152709359605,0.0,0.0,13222,-0.27109581070489996,45.1203,0.2176596291654615,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus versicolor,50.1
